Serial Number,Assessed Value,Sale Amount,Sales Ratio,Residential Type
60080,462630.0,775000.0,0.596941935,Single Family
130048,73340.0,80000.0,0.91675,Condo
140754,184520.0,337000.0,0.547537092,Single Family
150386,220840.0,325000.0,0.679507692,Single Family
120176,127890.0,87000.0,1.47,Condo
200197,233570.0,510000.0,0.457980392,Condo
60858,82250.0,202000.0,0.407178218,Single Family
90030,179850.0,240000.0,0.749375,Single Family
110967,183680.0,220000.0,0.834909091,Single Family
60494,516920.0,1000000.0,0.51692,Single Family
160054,374500.0,378000.0,0.990740741,Single Family
200557,72400.0,105000.0,0.6895,Single Family
201099,60638.0,201000.0,0.301681592,Single Family
200262,84900.0,181778.0,0.467053219,Condo
140562,109800.0,65800.0,1.668693009,Single Family
60150,52900.0,143000.0,0.36993007,Condo
170035,89250.0,135400.0,0.6591,Condo
140903,80190.0,326707.0,0.245449286,Condo
110129,132030.0,135000.0,0.978,Single Family
90061,275400.0,435000.0,0.633103448,Single Family
140513,92490.0,139900.0,0.661115082,Single Family
180537,119840.0,185000.0,0.6477,Condo
18794,92770.0,165000.0,0.5622,Single Family
100120,133750.0,186900.0,0.715623328,Condo
20081,41530.0,21000.0,1.977619048,Single Family
60150,197200.0,380000.0,0.518947368,Single Family
1910355,105560.0,124000.0,0.8513,Single Family
13002,185050.0,253000.0,0.731422925,Single Family
19518,29470.0,95000.0,0.3102,Condo
170050,71690.0,105000.0,0.682761905,Condo
160364,113560.0,110000.0,1.032363636,Single Family
200031,496700.0,800000.0,0.6208,Single Family
20247,62490.0,189900.0,0.32906793,Single Family
140870,190500.0,320000.0,0.5953125,Condo
17202,158900.0,225000.0,0.7062,Single Family
150572,84120.0,140000.0,0.600857143,Single Family
17034,120400.0,175000.0,0.688,Single Family
200260,263600.0,584995.0,0.4506,Condo
14103,129530.0,116175.0,1.114955886,Condo
10122,136870.0,160000.0,0.8554375,Condo
162166,194530.0,297000.0,0.654983165,Single Family
170795,196980.0,320000.0,0.6155,Single Family
70370,182400.0,275000.0,0.663272727,Single Family
120809,509740.0,1285000.0,0.396684825,Single Family
140343,103990.0,165000.0,0.630242424,Single Family
190245,188600.0,270000.0,0.6985,Single Family
180253,154910.0,253000.0,0.6122,Single Family
90155,345870.0,425000.0,0.813811765,Single Family
131097,79460.0,61000.0,1.302622951,Single Family
70003,159130.0,270000.0,0.58937037,Single Family
80010,223840.0,265000.0,0.844679245,Single Family
160310,144870.0,300000.0,0.4829,Single Family
2020071,686630.0,1035000.0,0.6634,Single Family
60237,70140.0,151500.0,0.462970297,Condo
140097,388840.0,710000.0,0.547661972,Single Family
70144,157290.0,267000.0,0.589101124,Single Family
171287,334760.0,660000.0,0.5072,Single Family
60015,95480.0,245000.0,0.389714286,Single Family
14064,125000.0,55000.0,2.272727273,Single Family
110133,173600.0,140000.0,1.24,Single Family
180152,164900.0,95000.0,1.7357,Single Family
160277,125790.0,192000.0,0.65515625,Single Family
14286,64398.0,62300.0,1.033675762,Two Family
13512,45284.0,180000.0,0.251577778,Two Family
180258,140210.0,203000.0,0.6906,Condo
120031,366900.0,605000.0,0.606446281,Single Family
180383,76870.0,93000.0,0.8265,Single Family
110134,170450.0,85050.0,2.004115226,Single Family
190217,183050.0,330000.0,0.5547,Single Family
190149,192900.0,204750.0,0.9421,Single Family
60138,316610.0,750000.0,0.422146667,Single Family
200809,214320.0,249000.0,0.860722892,Condo
160358,164400.0,254000.0,0.647244094,Single Family
200033,249060.0,448000.0,0.5559,Single Family
900121,116830.0,160000.0,0.7301875,Single Family
100154,196910.0,235000.0,0.837914894,Single Family
60032,34400.0,115999.0,0.296554281,Single Family
12001,281700.0,37500.0,7.512,Single Family
60709,244790.0,345000.0,0.709536232,Condo
140050,204190.0,232800.0,0.877104811,Single Family
170941,92320.0,82000.0,1.1258,Condo
150812,116900.0,173000.0,0.675722543,Two Family
100171,309600.0,325000.0,0.952615385,Condo
60120,250000.0,393234.0,0.635753775,Condo
110051,120180.0,27300.0,4.402197802,Single Family
70063,104300.0,227000.0,0.459471366,Single Family
170197,121660.0,185000.0,0.6576,Single Family
130766,43300.0,18000.0,2.405555556,Three Family
10276,374940.0,225000.0,1.6664,Single Family
18155,370180.0,750625.0,0.4931,Single Family
60281,248600.0,485000.0,0.51257732,Single Family
2000322,282780.0,419000.0,0.6748,Condo
175578,97860.0,107000.0,0.9145,Single Family
900142,234930.0,306900.0,0.765493646,Single Family
100169,38900.0,49900.0,0.779559118,Single Family
150466,99540.0,180000.0,0.553,Two Family
18000181,412760.0,620000.0,0.6657,Single Family
201019,109420.0,203000.0,0.539,Single Family
161857,502920.0,825000.0,0.6096,Condo
180390,271320.0,445000.0,0.6097,Single Family
180342,150000.0,249900.0,0.6002,Single Family
190669,191660.0,344000.0,0.5572,Single Family
190296,118580.0,220000.0,0.539,Two Family
130178,29750.0,358570.0,0.082968458,Condo
190879,73590.0,134950.0,0.5453,Condo
80172,117920.0,158000.0,0.746329114,Single Family
170142,198200.0,272500.0,0.7273,Single Family
121309,211630.0,165000.0,1.282606061,Single Family
18914,75040.0,265000.0,0.2831,Three Family
110057,245630.0,301000.0,0.816046512,Condo
160152,168500.0,240000.0,0.702083333,Single Family
190161,152000.0,60800.0,2.5,Single Family
10283,109620.0,100000.0,1.0962,Condo
120096,125000.0,100000.0,1.25,Condo
100133,150710.0,175000.0,0.8612,Single Family
130025,317480.0,30000.0,10.58266667,Single Family
161092,152840.0,115000.0,1.329043478,Four Family
15382,399810.0,685000.0,0.583664234,Single Family
14472,168780.0,227000.0,0.743524229,Single Family
190702,752500.0,1030000.0,0.7306,Single Family
90259,875740.0,1220000.0,0.717819672,Single Family
160091,295170.0,375000.0,0.78712,Single Family
171434,211360.0,298000.0,0.7092,Condo
71192,112330.0,160000.0,0.7020625,Single Family
60113,516600.0,900000.0,0.574,Single Family
120511,99510.0,78000.0,1.275769231,Two Family
60055,161420.0,241000.0,0.669792531,Single Family
160111,540000.0,800000.0,0.675,Single Family
130154,120500.0,140000.0,0.860714286,Single Family
900361,437390.0,700000.0,0.624842857,Single Family
20037,1047550.0,1995000.0,0.525,Single Family
110157,180950.0,274900.0,0.65823936,Condo
170059,170059.0,520000.0,0.327,Single Family
90009,236150.0,300000.0,0.787166667,Single Family
80078,214620.0,255000.0,0.841647059,Single Family
190726,135210.0,240000.0,0.5634,Single Family
110319,142830.0,210000.0,0.680142857,Single Family
90464,167510.0,234900.0,0.713111963,Single Family
150095,88340.0,50000.0,1.7668,Single Family
18573,47250.0,83225.0,0.5677,Condo
141645,115130.0,239900.0,0.479908295,Single Family
160500,106400.0,180000.0,0.591111111,Single Family
201159,162610.0,350000.0,0.4646,Single Family
192409,119250.0,170000.0,0.7015,Single Family
90030,58700.0,103000.0,0.569902913,Single Family
200094,28400.0,26000.0,1.092307692,Single Family
19131,382460.0,450000.0,0.8499,Single Family
110032,145320.0,240000.0,0.6055,Condo
70032,101300.0,137000.0,0.739416058,Single Family
20156,108450.0,200000.0,0.5422,Single Family
70033,209440.0,69377.0,3.018867925,Single Family
18214,154770.0,210000.0,0.737,Single Family
60060,144170.0,225000.0,0.640755556,Single Family
15407,219970.0,387500.0,0.567664516,Single Family
140015,56550.0,55000.0,1.028181818,Condo
191078,76790.0,240000.0,0.32,Two Family
190167,120960.0,155000.0,0.7804,Single Family
160293,77030.0,87750.0,0.877834758,Single Family
190015,95800.0,210000.0,0.4562,Condo
90256,138000.0,210000.0,0.657142857,Single Family
180302,156950.0,261000.0,0.6013,Two Family
180702,126840.0,260000.0,0.4878,Single Family
1500394,486160.0,744000.0,0.65344086,Single Family
190067,105350.0,165000.0,0.6385,Single Family
15423,60265.0,215000.0,0.280302326,Single Family
140625,710000.0,1000000.0,0.71,Single Family
140037,194210.0,320000.0,0.60690625,Single Family
80468,261300.0,400000.0,0.65325,Single Family
200192,83020.0,175000.0,0.4744,Single Family
20471,367500.0,575000.0,0.6391,Single Family
140614,238260.0,415000.0,0.574120482,Single Family
80504,144760.0,85000.0,1.703058824,Three Family
160116,88760.0,134000.0,0.66238806,Condo
130321,276710.0,370000.0,0.747864865,Single Family
10879,211140.0,140000.0,1.508142857,Three Family
200390,97440.0,246000.0,0.396,Three Family
201145,1049670.0,1803000.0,0.5821,Single Family
160584,82080.0,145000.0,0.566068966,Condo
160039,802060.0,1150000.0,0.697443478,Single Family
60353,446180.0,474100.0,0.941109471,Single Family
60777,106340.0,285000.0,0.373122807,Single Family
110953,157290.0,185000.0,0.850216216,Condo
70632,184870.0,310000.0,0.596354839,Condo
60400,64540.0,155000.0,0.416387097,Condo
180138,83130.0,99000.0,0.83969697,Single Family
20201233,194460.0,450000.0,0.4321,Single Family
170084,104230.0,115500.0,0.902424242,Single Family
10028,164220.0,175000.0,0.9384,Single Family
150752,59900.0,32000.0,1.871875,Single Family
60243,88131.0,195000.0,0.451953846,Two Family
70338,246330.0,414000.0,0.595,Single Family
14200,272700.0,385000.0,0.708311688,Single Family
90271,173300.0,239640.0,0.723168085,Single Family
18800,122010.0,235000.0,0.5191,Single Family
80012,65310.0,110900.0,0.588908927,Condo
15333,191810.0,200000.0,0.95905,Single Family
2020321,473060.0,650000.0,0.7277,Single Family
90772,773500.0,1350000.0,0.572962963,Single Family
130102,246800.0,30000.0,8.226666667,Single Family
1501206,127950.0,223000.0,0.573766816,Condo
70211,152800.0,250000.0,0.6112,Single Family
60190,136850.0,285000.0,0.480175439,Condo
140243,111450.0,100000.0,1.1145,Single Family
201028,88630.0,162500.0,0.5454,Single Family
100299,171710.0,75000.0,2.289466667,Single Family
17077,1361220.0,2525000.0,0.53909703,Single Family
150006,597200.0,1775000.0,0.336450704,Single Family
150156,378100.0,491255.0,0.769661377,Single Family
70647,252420.0,435200.0,0.580009191,Single Family
180773,125790.0,220000.0,0.5717,Single Family
140068,114300.0,164900.0,0.693147362,Single Family
190663,89180.0,159000.0,0.5609,Single Family
130124,238600.0,340000.0,0.701764706,Condo
80119,199360.0,265000.0,0.752301887,Single Family
140617,106720.0,156000.0,0.684102564,Single Family
90069,124710.0,148000.0,0.842635135,Single Family
190049,189400.0,282000.0,0.6716,Single Family
16097,279950.0,360000.0,0.777638889,Single Family
150026,99300.0,125000.0,0.7944,Two Family
180092,221100.0,300000.0,0.737,Single Family
13125,92330.0,145000.0,0.636758621,Single Family
120401,104230.0,119900.0,0.869307756,Two Family
60040,196070.0,296000.0,0.662398649,Single Family
160199,17500.0,462118.0,0.037869116,Single Family
70058,75950.0,375000.0,0.202533333,Single Family
180773,87850.0,136000.0,0.645955882,Condo
150153,154500.0,255000.0,0.605882353,Single Family
60219,142550.0,385000.0,0.37025974,Single Family
150832,115290.0,239000.0,0.482384937,Single Family
160150,92860.0,140000.0,0.663285714,Condo
140147,124340.0,162000.0,0.767530864,Single Family
140073,170200.0,267500.0,0.636261682,Single Family
110056,85280.0,108000.0,0.78962963,Single Family
800155,122680.0,206587.0,0.59384182,Condo
151797,292390.0,301000.0,0.971395349,Single Family
180050,84830.0,115000.0,0.737652174,Condo
190409,81270.0,120000.0,0.6773,Condo
200536,201810.0,475000.0,0.4248,Single Family
100053,141570.0,199900.0,0.708204102,Single Family
130118,487700.0,675000.0,0.722518519,Single Family
60136,675710.0,925000.0,0.730497297,Single Family
130011,136830.0,200000.0,0.68415,Single Family
140170,79450.0,38000.0,2.090789474,Single Family
100069,86660.0,170000.0,0.509764706,Single Family
80025,164920.0,225000.0,0.732977778,Single Family
13389,244570.0,407025.0,0.600872182,Single Family
140462,54370.0,16000.0,3.398125,Condo
130076,316270.0,450000.0,0.702822222,Condo
100283,115060.0,129900.0,0.885758276,Single Family
200668,264900.0,551000.0,0.4807,Single Family
110095,184000.0,10000.0,18.4,Single Family
130032,185020.0,180000.0,1.027888889,Single Family
90553,17500.0,319740.0,0.05473197,Condo
12106,560420.0,465000.0,1.205204301,Single Family
110708,216370.0,240000.0,0.901541667,Condo
160066,141900.0,256000.0,0.554296875,Two Family
60356,1812100.0,2775000.0,0.653009009,Single Family
13010,20100.0,229999.0,0.087391684,Single Family
130102,133000.0,190000.0,0.7,Single Family
180336,294800.0,435000.0,0.6777,Condo
80139,211400.0,305000.0,0.693114754,Single Family
160308,154560.0,164000.0,0.942439024,Single Family
190069,430290.0,535000.0,0.8043,Condo
202483,251832.0,561050.0,0.4488,Single Family
140429,284780.0,395000.0,0.720962025,Single Family
80139,319970.0,468500.0,0.682966916,Single Family
200422,104510.0,135000.0,0.7741,Condo
10118,153300.0,80000.0,1.91625,Single Family
1900209,128170.0,219500.0,0.5839,Single Family
200002,525000.0,560000.0,0.9375,Single Family
70080,656720.0,840000.0,0.781809524,Single Family
110007,93210.0,162500.0,0.5736,Condo
190201,344600.0,914000.0,0.377,Single Family
130507,116340.0,149000.0,0.780805369,Three Family
160355,80570.0,106000.0,0.76009434,Condo
60212,145470.0,310900.0,0.467899646,Condo
12100,76920.0,80000.0,0.9615,Condo
180846,129360.0,235000.0,0.550468085,Single Family
140132,149470.0,235000.0,0.636042553,Single Family
70321,172200.0,113500.0,1.517180617,Condo
180901,92900.0,139900.0,0.664,Two Family
90120,109520.0,145000.0,0.755310345,Condo
170215,238770.0,340000.0,0.7022,Single Family
100045,361200.0,522000.0,0.691954023,Single Family
140992,119490.0,155000.0,0.770903226,Single Family
130008,212380.0,340000.0,0.624647059,Condo
130591,73530.0,62500.0,1.17648,Condo
190967,170450.0,304000.0,0.5607,Single Family
70086,146660.0,200000.0,0.7333,Single Family
190058,355240.0,624750.0,0.5686,Single Family
60287,138800.0,295000.0,0.470508475,Single Family
150138,160440.0,248000.0,0.646935484,Single Family
171001199,386950.0,555000.0,0.6972,Single Family
111318,127160.0,24400.0,5.21147541,Single Family
120014,214170.0,262000.0,0.817442748,Single Family
61061,152110.0,315500.0,0.482123613,Single Family
190600,89670.0,95000.0,0.943894737,Single Family
200125,119100.0,114500.0,1.0401,Single Family
110013,1099601.0,880000.0,1.249546591,Single Family
180104,250440.0,360000.0,0.6956,Single Family
190213,97250.0,155000.0,0.6274,Single Family
81082,486190.0,385000.0,1.262831169,Single Family
60608,525700.0,635000.0,0.827874016,Single Family
180424,288280.0,387500.0,0.7439,Single Family
170053,1037400.0,830000.0,1.249879518,Single Family
150182,481500.0,635000.0,0.758267717,Single Family
190372,116710.0,136200.0,0.8569,Single Family
150290,260700.0,268200.0,0.972035794,Single Family
170064,815430.0,832000.0,0.980084135,Single Family
180225,135900.0,215000.0,0.632,Condo
70171,203700.0,315000.0,0.646666667,Single Family
71066,124460.0,55000.0,2.262909091,Three Family
60027,125120.0,236000.0,0.530169492,Single Family
160215,136400.0,220500.0,0.618594104,Condo
1500348,239790.0,125000.0,1.91832,Single Family
200650,62580.0,130000.0,0.481384615,Condo
200633,181600.0,356000.0,0.5101,Single Family
170577,148200.0,230000.0,0.6443,Single Family
16138,120750.0,200000.0,0.60375,Single Family
12006,119280.0,145000.0,0.82262069,Single Family
130062,155260.0,240000.0,0.646916667,Single Family
150500,87360.0,190000.0,0.459789474,Three Family
70124,1399020.0,3580500.0,0.390733138,Single Family
160090,93000.0,176000.0,0.528409091,Single Family
14126,190220.0,287500.0,0.661634783,Single Family
150113,127210.0,150000.0,0.848066667,Single Family
70016,54110.0,145000.0,0.373172414,Condo
90942,87510.0,49000.0,1.785918367,Condo
11056,181650.0,244000.0,0.744467213,Single Family
19000314,95040.0,180000.0,0.528,Condo
190162,147750.0,115000.0,1.2848,Single Family
110067,172470.0,120000.0,1.43725,Single Family
190082,184260.0,289300.0,0.6369,Single Family
202416,2440.0,1267000.0,0.0019,Single Family
70189,214790.0,385000.0,0.557896104,Single Family
200233,218730.0,370000.0,0.5911,Condo
200337,150330.0,315000.0,0.4772,Single Family
171770,63100.0,95000.0,0.6642,Condo
140503,113090.0,179400.0,0.630379041,Single Family
12183,342160.0,370000.0,0.924756757,Single Family
200060,335800.0,525000.0,0.6396,Single Family
120067,260520.0,385000.0,0.676675325,Single Family
111223,71000.0,30000.0,2.366666667,Condo
90258,177990.0,257000.0,0.692568093,Single Family
160009,79380.0,131900.0,0.60181956,Condo
70381,127610.0,202500.0,0.63017284,Condo
60743,154000.0,206000.0,0.747572816,Single Family
800010,110530.0,133450.0,0.828250281,Single Family
190559,983600.0,1320000.0,0.7452,Single Family
14370,120510.0,119900.0,1.005087573,Condo
130039,113190.0,146100.0,0.774743326,Single Family
180076,633440.0,680000.0,0.9315,Single Family
120210,139300.0,170000.0,0.819411765,Single Family
150101,323610.0,430000.0,0.752581395,Single Family
11071,313110.0,445000.0,0.703617978,Single Family
130112,403060.0,739600.0,0.544970254,Single Family
170424,221030.0,345500.0,0.6397,Single Family
200460,199900.0,375000.0,0.533,Single Family
200387,8996050.0,12000000.0,0.7496,Single Family
160175,245770.0,302500.0,0.81246281,Condo
160033,335000.0,525000.0,0.638095238,Single Family
70471,116000.0,192900.0,0.601347849,Single Family
80939,269010.0,92500.0,2.908216216,Three Family
130130,186800.0,257000.0,0.726848249,Single Family
900213,253400.0,315000.0,0.804444444,Condo
20280,242030.0,475000.0,0.5095,Single Family
160629,195400.0,432000.0,0.452314815,Single Family
17629,50225.0,170000.0,0.2954,Two Family
800610,120540.0,145000.0,0.831310345,Single Family
140268,159950.0,270000.0,0.592407407,Single Family
120120,518100.0,800000.0,0.647625,Single Family
